last_name,first_name,gender,country,month,year,job,payment,rating
Moore,Anthony,female,British Virgin Islands,9,2020,"Scientist, research (physical sciences)",2049.89,5.6
White,Derrick,female,Bosnia and Herzegovina,8,2023,"Scientist, research (physical sciences)",2185.25,7.6
Rojas,Ricky,female,British Virgin Islands,9,2022,"Scientist, research (physical sciences)",2094.84,8.3
Tucker,Richard,female,Jordan,6,2020,Operational investment banker,1854.97,5.2
Schultz,Brian,female,Jordan,8,2022,Operational investment banker,1959.58,7.9
Campbell,Donald,female,Guinea-Bissau,11,2020,"Scientist, research (physical sciences)",1960.59,5.1
Martinez,Jordan,female,Kiribati,10,2020,Operational investment banker,1931.03,5.9
Flores,Gregory,female,Kiribati,4,2021,Operational investment banker,2229.56,8.6
Harris,Robert,female,Kiribati,10,2021,"Scientist, research (physical sciences)",1992.48,6.7
Johnson,John,female,Saint Helena,7,2022,Operational investment banker,2127.1,6.9
Warren,Jerry,female,Jordan,6,2022,"Scientist, research (physical sciences)",2103.78,6.6
Thomas,Robert,female,Guatemala,11,2020,Lobbyist,1870.84,8.1
Moran,Keith,female,Kiribati,12,2021,"Scientist, research (physical sciences)",1864.99,5.5
Patterson,Scott,female,British Virgin Islands,5,2020,Industrial buyer,2069.07,5.5
Jordan,Paul,female,British Virgin Islands,3,2022,"Scientist, research (physical sciences)",1958.24,9.7
Wu,Aaron,female,Bosnia and Herzegovina,3,2021,"Scientist, research (physical sciences)",2025.52,5.7
Thompson,Timothy,female,Jordan,9,2022,Operational investment banker,2082.61,7.9
Campbell,Brian,female,Jordan,8,2021,Lobbyist,2033.42,8.2
Webster,Thomas,female,Saint Helena,3,2023,Operational investment banker,2087.95,6.3
Cameron,Ryan,female,Guinea-Bissau,1,2021,Operational investment banker,1962.36,8.8
Turner,Gregory,female,United States of America,5,2021,Lobbyist,1987.96,7.4
Schwartz,Daniel,female,Guatemala,9,2023,Industrial buyer,2018.12,6.2
Anderson,Brian,female,Guinea-Bissau,1,2023,Industrial buyer,1959.87,8.4
Hanson,Gabriel,female,United States of America,7,2023,"Scientist, research (physical sciences)",2022.68,10.0
Wilson,Earl,female,Guinea-Bissau,11,2022,Lobbyist,1998.04,9.9
Mendoza,Joseph,female,Kiribati,5,2020,Lobbyist,2058.92,8.1
Kelly,Lucas,male,Guinea-Bissau,8,2020,Industrial buyer,2001.17,8.2
Bruce,Jeffrey,female,Bosnia and Herzegovina,5,2023,"Scientist, research (physical sciences)",1975.93,5.4
Stevenson,Stephen,female,Guinea-Bissau,1,2023,"Scientist, research (physical sciences)",1901.3,8.8
Kelly,Roger,female,Guatemala,3,2020,"Scientist, research (physical sciences)",2055.36,9.5
Barnes,Matthew,female,United States of America,6,2021,Operational investment banker,2215.94,8.0
Henderson,Christopher,female,Guinea-Bissau,11,2020,Industrial buyer,1806.02,7.5
Williams,Raymond,female,Guinea-Bissau,12,2021,Industrial buyer,2053.58,5.4
Morris,Charles,female,United States of America,3,2023,Operational investment banker,1842.2,10.0
Baird,Kevin,female,British Virgin Islands,3,2021,Industrial buyer,1982.72,6.0
Miller,Eric,female,United States of America,4,2020,Operational investment banker,1897.35,9.9
Williamson,Jordan,male,Kiribati,8,2021,"Scientist, research (physical sciences)",2066.8,5.9
Olsen,Daniel,female,United States of America,2,2023,Lobbyist,2138.6,7.6
Garcia,Michael,male,Bosnia and Herzegovina,7,2022,"Scientist, research (physical sciences)",1996.19,5.8
Guerrero,Ronald,female,Guinea-Bissau,9,2023,Lobbyist,2111.34,6.8
White,Alexander,female,Kiribati,10,2020,Lobbyist,1966.86,5.2
Simmons,Jeffrey,female,United States of America,12,2023,Industrial buyer,2031.02,8.2
Clarke,Dennis,female,Guatemala,12,2020,Operational investment banker,2008.74,7.2
Anderson,Jerry,female,Saint Helena,11,2022,"Scientist, research (physical sciences)",1990.67,5.0
Lee,Timothy,female,Guatemala,1,2021,Lobbyist,1948.25,7.2
Hurst,William,female,British Virgin Islands,8,2022,Lobbyist,1895.55,6.6
Vargas,Pedro,female,Kiribati,8,2020,Lobbyist,1868.7,5.9
Lowe,Michael,female,Saint Helena,8,2022,"Scientist, research (physical sciences)",2101.5,8.7
Moore,Martin,female,British Virgin Islands,9,2023,"Scientist, research (physical sciences)",2206.05,7.8
Moore,William,female,British Virgin Islands,11,2023,Lobbyist,1967.93,8.2
Mason,Matthew,female,British Virgin Islands,2,2023,Lobbyist,1871.73,6.4
Campbell,John,female,Kiribati,4,2023,Operational investment banker,1795.98,7.9
Wiggins,Adam,female,Bosnia and Herzegovina,5,2020,Operational investment banker,1868.0,9.9
Gonzales,Jonathan,female,Guinea-Bissau,5,2021,Operational investment banker,2032.46,5.2
Morales,Roger,female,United States of America,12,2020,"Scientist, research (physical sciences)",1928.5,10.0
Glass,Evan,female,Guinea-Bissau,11,2021,Operational investment banker,2027.78,8.9
Sims,Anthony,female,Saint Helena,8,2023,"Scientist, research (physical sciences)",1996.16,6.4
Williams,Lance,female,Slovakia (Slovak Republic),12,2021,Lobbyist,2134.56,8.6
Moore,Jason,female,United States of America,11,2022,Operational investment banker,2018.72,10.0
Richards,Steve,female,British Virgin Islands,1,2021,Lobbyist,1942.22,8.2
Thomas,Robert,female,Kiribati,6,2021,"Scientist, research (physical sciences)",2049.69,5.2
Perez,Robert,female,British Virgin Islands,7,2021,Lobbyist,2043.86,7.7
Schaefer,Clarence,female,British Virgin Islands,11,2022,Operational investment banker,2115.03,6.9
Charles,David,female,British Virgin Islands,4,2023,Operational investment banker,1827.19,7.7
Walters,Terry,female,Kiribati,6,2022,Lobbyist,2014.61,9.1
Escobar,Shawn,female,Kiribati,12,2023,Industrial buyer,1922.65,5.4
Ray,Christopher,female,Kiribati,2,2022,"Scientist, research (physical sciences)",1858.29,9.9
Ramsey,Timothy,female,Guatemala,12,2021,Operational investment banker,2027.76,6.8
Brooks,Thomas,female,Bosnia and Herzegovina,3,2023,Lobbyist,1979.9,6.8
Kim,David,male,Slovakia (Slovak Republic),6,2022,Industrial buyer,2056.3,9.5
Reyes,Levi,female,British Virgin Islands,7,2020,Industrial buyer,1993.95,8.1
Lynn,Joshua,female,Guinea-Bissau,12,2023,Industrial buyer,2017.11,7.5
Nguyen,Manuel,female,Saint Helena,12,2020,"Scientist, research (physical sciences)",2035.85,8.0
Delgado,Reginald,female,Kiribati,7,2023,Lobbyist,2196.88,6.7
Khan,Douglas,female,Guinea-Bissau,6,2020,Lobbyist,2074.97,9.3
Graham,Jose,female,Guatemala,8,2020,Industrial buyer,1998.45,5.5
Wilson,Matthew,female,British Virgin Islands,4,2023,Operational investment banker,2039.14,8.7
Nixon,Seth,female,Guinea-Bissau,6,2022,Operational investment banker,2011.66,5.1
Hood,Angel,female,British Virgin Islands,11,2020,Operational investment banker,2158.81,6.2
Jones,Robert,female,Slovakia (Slovak Republic),1,2022,Lobbyist,1777.99,6.6
Jones,Michael,female,Guinea-Bissau,8,2021,Lobbyist,1966.81,7.6
Parker,John,female,Guatemala,7,2020,Operational investment banker,2004.81,8.4
Weeks,Matthew,female,Guatemala,12,2021,"Scientist, research (physical sciences)",1895.93,5.8
Barajas,Edward,female,Guinea-Bissau,3,2020,Industrial buyer,1908.59,7.2
Thompson,Matthew,female,Guatemala,7,2020,Operational investment banker,1921.38,9.6
Allen,Michael,female,Guinea-Bissau,2,2021,Operational investment banker,2081.0,6.9
Daniel,Zachary,female,United States of America,5,2021,Operational investment banker,2024.42,9.2
Garcia,Michael,female,Kiribati,7,2022,"Scientist, research (physical sciences)",1778.12,9.1
Jimenez,Christopher,female,Guinea-Bissau,6,2022,Operational investment banker,1906.91,9.2
Powell,Gary,female,Kiribati,6,2021,Industrial buyer,1955.51,5.5
Arnold,Micheal,female,Bosnia and Herzegovina,9,2022,Lobbyist,2033.72,5.6
Ramos,William,female,Guinea-Bissau,4,2023,Industrial buyer,1856.88,9.0
Wong,Christopher,female,Slovakia (Slovak Republic),7,2022,Lobbyist,2153.25,6.7
Clark,Mark,female,British Virgin Islands,7,2020,Industrial buyer,2161.36,7.8
Benson,Bryan,female,Kiribati,12,2020,"Scientist, research (physical sciences)",1937.07,5.9
Rhodes,Justin,female,Jordan,9,2020,Operational investment banker,1945.31,6.3
Buck,David,female,Bosnia and Herzegovina,8,2022,Lobbyist,2037.15,7.2
