last_name,first_name,gender,country,month,year,job,payment,rating
Lopez,Adam,male,Venezuela,2,2023,Financial adviser,1969.47,10.0
Le,David,male,Turks and Caicos Islands,10,2021,Planning and development surveyor,2050.78,8.0
Herrera,Patrick,female,Namibia,10,2020,Planning and development surveyor,2058.33,7.3
Harrison,Andrew,male,Grenada,12,2022,Human resources officer,2144.91,9.0
Wong,Robert,female,Oman,10,2022,"Scientist, marine",1976.79,6.5
Rivera,Brian,male,Oman,8,2021,Financial adviser,1941.58,6.9
Ray,David,male,Swaziland,10,2020,Human resources officer,2103.63,5.9
Cox,Jordan,male,Venezuela,10,2023,Fitness centre manager,1984.71,10.0
Thompson,Jonathan,male,Oman,12,2022,Human resources officer,2093.11,6.5
Ayala,James,male,Venezuela,6,2023,Fitness centre manager,2154.47,10.0
Thompson,Bryan,male,Swaziland,6,2020,"Scientist, marine",1973.97,9.5
Riddle,George,male,India,12,2023,Planning and development surveyor,1898.1,7.1
Ford,James,male,Grenada,4,2020,"Scientist, marine",2057.78,5.3
Hendricks,Zachary,male,Swaziland,10,2023,Financial adviser,1840.2,9.3
Beard,Jonathan,female,India,7,2023,Solicitor,1988.5,7.5
Ray,Mario,male,Grenada,7,2022,Solicitor,1869.48,8.9
Freeman,Jacob,female,Namibia,8,2020,Financial adviser,1950.15,9.3
Calderon,Christopher,female,Grenada,8,2022,Solicitor,2025.47,8.8
Craig,Jorge,male,Grenada,6,2021,Solicitor,1940.55,9.0
Hill,Joseph,male,Venezuela,3,2023,Financial adviser,2015.73,9.4
Levine,Eddie,male,Turks and Caicos Islands,8,2023,Solicitor,1987.31,7.2
Jackson,Dustin,male,Swaziland,11,2020,Planning and development surveyor,2041.45,8.8
Jones,Luis,male,Swaziland,12,2021,"Scientist, marine",1984.8,9.6
Cox,Robert,female,Aruba,12,2022,Fitness centre manager,1857.39,9.4
Nelson,Andrew,male,Turks and Caicos Islands,7,2021,Planning and development surveyor,1973.74,7.2
Kennedy,Manuel,female,Swaziland,7,2021,"Scientist, marine",2064.77,7.8
Mcclain,John,male,Swaziland,6,2020,Financial adviser,1979.57,7.8
Santana,Jerry,male,Oman,12,2021,Human resources officer,1911.29,6.2
