last_name,first_name,gender,country,month,year,job,payment,rating
Smith,Chad,male,Moldova,1,2023,Geographical information systems officer,1956.15,5.6
Key,Spencer,female,Moldova,12,2020,"Scientist, research (medical)",1855.63,6.5
Lambert,Matthew,male,Cameroon,4,2023,Environmental consultant,2073.98,7.4
Jones,Evan,male,Saint Helena,2,2022,"Engineer, maintenance",1973.91,5.5
Reed,Eric,male,Burundi,5,2023,Environmental consultant,2029.78,5.5
Farley,Michael,male,Congo,12,2021,"Engineer, maintenance",2198.42,5.7
Morgan,Jermaine,male,Saint Helena,12,2020,Geographical information systems officer,2128.31,9.6
Clarke,Brandon,female,Lao People's Democratic Republic,1,2023,Environmental consultant,2044.98,7.4
Hinton,Brandon,female,Lao People's Democratic Republic,9,2021,"Scientist, research (medical)",1973.97,7.1
Smith,Jeffrey,female,Saint Vincent and the Grenadines,3,2021,Geographical information systems officer,2020.9,8.6
Shaffer,Shane,male,Congo,4,2023,Geographical information systems officer,2095.76,9.7
Kane,Aaron,male,Saint Barthelemy,12,2022,Geographical information systems officer,1883.08,7.6
Hodges,Cody,female,Cameroon,6,2021,Geographical information systems officer,1967.9,8.1
Johnson,Jeffrey,female,Burundi,12,2020,Geographical information systems officer,2093.89,9.6
Pham,Jeffrey,female,Moldova,8,2021,Geographical information systems officer,2017.99,6.0
Flores,Timothy,male,British Virgin Islands,11,2020,"Scientist, research (medical)",2050.25,6.2
Huff,Ruben,male,Lao People's Democratic Republic,10,2020,Geographical information systems officer,1965.88,6.0
Salinas,Frank,male,Moldova,5,2022,Environmental consultant,1936.48,7.6
Ortiz,Michael,female,Lao People's Democratic Republic,4,2022,Geographical information systems officer,2166.03,6.1
Coleman,Brian,male,Congo,2,2023,"Scientist, research (medical)",1953.09,7.2
Robinson,Matthew,male,Burundi,3,2022,"Scientist, research (medical)",1966.38,9.4
Becker,Dylan,male,Saint Barthelemy,9,2022,Geographical information systems officer,2117.52,8.0
Morgan,Kevin,male,Saint Vincent and the Grenadines,5,2020,Environmental consultant,1909.66,5.3
Leblanc,Jeremy,male,Singapore,1,2023,"Scientist, research (medical)",2005.02,7.5
