last_name,first_name,gender,country,month,year,job,payment,rating
Moreno,Christopher,female,Latvia,6,2022,Holiday representative,2045.03,7.1
Martinez,Patrick,female,Samoa,10,2022,Psychiatrist,1866.57,7.8
Williams,Brian,female,Switzerland,3,2020,Corporate treasurer,2045.21,9.9
Roman,Leon,female,Norway,11,2023,Corporate treasurer,1995.28,5.9
Chase,Calvin,female,Norway,6,2021,Corporate treasurer,1785.78,8.0
Fleming,Nicholas,female,Latvia,3,2023,Health visitor,1879.12,6.3
Torres,Thomas,female,Kenya,1,2023,Corporate treasurer,1976.0,7.6
Lutz,Jared,female,Syrian Arab Republic,6,2020,Sports development officer,1972.98,6.4
Johns,James,female,Norway,9,2021,Sports development officer,1938.55,9.7
Brewer,Joseph,female,Kenya,12,2023,Corporate treasurer,1805.64,8.0
Lawrence,Michael,female,Norway,1,2023,Corporate treasurer,1884.03,8.6
Willis,Earl,female,Norway,1,2021,"Therapist, horticultural",2004.28,5.7
Jimenez,Joshua,female,Norway,5,2022,Sports development officer,1955.79,9.2
Becker,Carl,female,Kenya,11,2021,Psychiatrist,2052.1,6.1
Yoder,Christopher,female,Norway,7,2022,Corporate treasurer,1904.91,9.0
Mendez,Joshua,female,Syrian Arab Republic,10,2022,Sports development officer,2011.76,9.7
Payne,Bobby,female,Samoa,5,2020,Psychiatrist,1982.45,10.0
West,Anthony,female,Bulgaria,4,2020,Psychiatrist,2146.96,8.0
Casey,Thomas,female,Bulgaria,10,2023,Psychiatrist,2033.52,7.2
Davis,Robert,female,Switzerland,1,2022,Holiday representative,2043.34,5.1
Hicks,Vincent,female,Latvia,6,2023,Corporate treasurer,1972.45,8.8
Ramsey,Mike,female,Samoa,4,2023,Sports development officer,1970.47,10.0
Mcmillan,James,male,Latvia,7,2023,Health visitor,2103.39,8.0
Mcfarland,Antonio,female,Switzerland,6,2022,"Therapist, horticultural",1952.9,9.8
Martinez,Dylan,female,Syrian Arab Republic,10,2022,"Therapist, horticultural",2037.38,5.4
James,Christian,male,Norway,9,2023,"Therapist, horticultural",1941.44,7.0
Arias,Sean,female,Norway,4,2022,"Therapist, horticultural",2131.18,6.4
Morrow,Justin,female,Bulgaria,6,2021,Corporate treasurer,2013.56,5.2
Sanchez,Gilbert,female,Czech Republic,11,2022,Sports development officer,2138.77,6.7
Ward,Hunter,female,Syrian Arab Republic,11,2021,"Therapist, horticultural",2156.77,9.3
Payne,Shawn,female,Bulgaria,6,2020,Sports development officer,1922.3,9.7
Watson,Cory,female,Bulgaria,6,2020,Holiday representative,1920.53,8.2
Keller,Mark,female,Kenya,8,2020,"Therapist, horticultural",1891.82,9.9
Harris,Joshua,female,Syrian Arab Republic,4,2023,Health visitor,2039.23,7.3
