last_name,first_name,gender,country,month,year,job,payment,rating
Fox,Richard,female,Norway,11,2021,"Research officer, government",2001.95,9.1
Good,Dylan,female,Ghana,6,2021,Transport planner,2027.45,6.0
Mullins,Benjamin,female,Bahamas,5,2021,Trading standards officer,1859.36,8.3
Stewart,David,female,Bahamas,11,2021,"Research officer, government",1932.8,10.0
Cowan,Sean,female,Austria,10,2023,Trading standards officer,1932.77,5.7
Atkins,Robert,female,Bahamas,5,2020,Trading standards officer,2051.7,6.1
Guerra,Patrick,female,Austria,7,2023,Transport planner,2006.95,6.7
Douglas,Jose,female,Bahamas,4,2021,Trading standards officer,2161.67,8.4
Andrews,Richard,female,Northern Mariana Islands,5,2020,"Research officer, government",2011.02,6.3
Gutierrez,Jeffrey,female,Palestinian Territory,11,2023,"Research officer, government",2031.45,6.8
Wood,Brandon,female,Northern Mariana Islands,5,2021,Transport planner,1883.61,9.1
Rodriguez,Christopher,female,Austria,1,2023,Transport planner,1962.43,7.6
Gonzalez,Jordan,female,Northern Mariana Islands,6,2020,Trading standards officer,1923.9,6.1
Greer,Jeremy,female,Ghana,7,2021,"Research officer, government",1982.68,6.1
Munoz,Jeffrey,female,Palestinian Territory,3,2023,"Research officer, government",1856.45,7.2
Collins,Matthew,female,Palestinian Territory,9,2020,"Research officer, government",1806.72,8.8
Austin,Joshua,female,Bahamas,5,2020,Transport planner,1873.5,7.5
Collins,George,female,Ghana,6,2022,Transport planner,1802.01,8.0
Johnson,Dylan,female,Palestinian Territory,6,2020,Transport planner,1908.21,8.2
Bright,Joseph,female,Palestinian Territory,6,2020,"Research officer, government",2022.5,6.8
Brown,Charles,female,Palestinian Territory,5,2021,Trading standards officer,2109.31,6.5
Waller,Joshua,male,Austria,3,2021,Trading standards officer,1934.41,5.8
Garcia,Casey,female,Norway,6,2020,Transport planner,1859.21,8.4
Allison,Eddie,female,Ghana,10,2022,Trading standards officer,1837.45,8.6
Sellers,James,female,Northern Mariana Islands,1,2022,Transport planner,1981.05,6.2
Rivera,Scott,female,Austria,12,2022,Trading standards officer,1895.05,5.8
Gilbert,Jared,female,Palestinian Territory,4,2023,"Research officer, government",1933.22,9.0
Giles,Dennis,female,Bahamas,12,2022,Trading standards officer,2031.42,5.1
Warner,George,female,Ghana,5,2021,Trading standards officer,2168.17,8.5
Faulkner,Tyler,female,Bahamas,12,2020,Trading standards officer,1948.88,6.9
Richmond,Andrew,female,Norway,12,2022,"Research officer, government",2118.45,9.4
Kane,John,male,Bahamas,5,2021,Transport planner,2096.07,6.2
Harper,Nathan,female,Ghana,2,2021,"Research officer, government",2068.43,7.0
Fowler,Juan,female,Ghana,5,2020,"Research officer, government",2188.78,5.8
Bailey,Dustin,female,Northern Mariana Islands,4,2020,Trading standards officer,2109.96,6.7
Salazar,David,female,Norway,10,2020,"Research officer, government",2123.0,7.2
Snow,Michael,female,Palestinian Territory,4,2023,Transport planner,1873.1,8.2
Gray,Brian,female,Northern Mariana Islands,3,2020,Trading standards officer,1953.62,9.2
Smith,Jay,female,Austria,7,2023,Transport planner,1996.12,7.7
Rodriguez,Jonathan,female,Ghana,6,2022,Transport planner,2024.39,9.5
Lopez,Robert,female,Norway,2,2022,Transport planner,1990.03,9.9
Ellis,Matthew,female,Palestinian Territory,12,2023,Transport planner,1704.44,5.7
Baldwin,Kevin,female,Ghana,6,2022,Transport planner,1958.49,7.2
Fisher,Allen,female,Northern Mariana Islands,6,2022,Trading standards officer,1988.5,5.1
Monroe,Frank,female,Ghana,10,2023,"Research officer, government",2213.44,5.0
Howard,Kenneth,female,Palestinian Territory,6,2022,Trading standards officer,1865.78,8.3
Jones,Charles,female,Ghana,7,2021,Transport planner,1922.87,9.4
Lawson,Stephen,female,Ghana,3,2022,Trading standards officer,2051.77,8.9
Norton,Justin,female,Northern Mariana Islands,8,2021,Transport planner,2012.47,9.4
Short,Jesus,female,Palestinian Territory,10,2020,Transport planner,2066.25,8.1
Thomas,Michael,female,Northern Mariana Islands,5,2020,"Research officer, government",2014.01,9.0
Bernard,Todd,female,Ghana,6,2023,"Research officer, government",2054.07,6.9
Welch,Jason,female,Austria,5,2020,Trading standards officer,2152.14,6.9
Sanchez,John,female,Austria,2,2021,"Research officer, government",1998.8,9.7
Miller,John,female,Norway,3,2020,Transport planner,1910.69,7.4
Hale,Matthew,female,Palestinian Territory,1,2021,Transport planner,2100.3,6.3
Francis,Michael,female,Ghana,6,2022,Trading standards officer,1916.22,5.4
Daniels,Ryan,female,Austria,3,2020,Trading standards officer,1974.44,7.0
Russell,Jose,female,Bahamas,3,2020,"Research officer, government",2016.92,6.0
Morgan,Cory,female,Northern Mariana Islands,3,2022,"Research officer, government",1898.68,6.4
Jones,Jason,female,Northern Mariana Islands,1,2020,Transport planner,1994.85,7.3
Nash,Marc,female,Palestinian Territory,11,2021,Trading standards officer,1953.71,8.2
Montgomery,Jason,female,Palestinian Territory,5,2020,"Research officer, government",1987.25,6.7
Hernandez,Caleb,female,Bahamas,12,2023,Transport planner,2077.59,8.4
Jones,Dwayne,female,Austria,8,2021,Trading standards officer,1852.1,5.1
Garcia,Michael,female,Ghana,2,2023,Transport planner,2009.58,6.9
Nicholson,Jonathan,female,Ghana,11,2020,Trading standards officer,1969.01,8.8
Cruz,Jeremy,female,Austria,12,2020,Trading standards officer,2020.11,5.1
Jones,Patrick,female,Palestinian Territory,8,2023,Transport planner,1906.99,9.2
Woods,Donald,female,Ghana,10,2023,Transport planner,2037.89,5.4
Gonzales,Christopher,female,Austria,1,2022,"Research officer, government",1933.77,7.1
White,James,female,Ghana,5,2021,"Research officer, government",2067.87,5.9
Good,Dale,female,Ghana,8,2023,Transport planner,2153.12,5.3
Gross,James,female,Austria,4,2020,"Research officer, government",1920.94,5.3
Jenkins,Cory,male,Bahamas,4,2022,Trading standards officer,1911.83,5.7
Johnson,Steven,female,Bahamas,6,2020,Transport planner,1921.11,5.0
Alvarado,Robert,female,Austria,3,2021,Trading standards officer,1942.32,9.1
Morgan,Ryan,female,Palestinian Territory,2,2022,"Research officer, government",2090.04,8.0
Rivas,Robert,female,Palestinian Territory,8,2022,Transport planner,2090.58,7.8
Tucker,Ryan,female,Austria,10,2021,Trading standards officer,1882.56,7.2
Garcia,Richard,female,Northern Mariana Islands,2,2023,Transport planner,2159.16,6.6
Bryant,Anthony,female,Austria,1,2022,Transport planner,1768.53,9.3
Knox,Erik,female,Northern Mariana Islands,7,2022,Trading standards officer,2201.77,9.4
Gomez,Jason,female,Ghana,6,2021,Transport planner,1982.24,8.1
Harris,Christopher,female,Bahamas,7,2022,"Research officer, government",2018.48,6.5
Pratt,Earl,female,Bahamas,11,2020,Trading standards officer,1882.34,9.8
Taylor,James,female,Norway,11,2022,Transport planner,1997.17,9.0
Watkins,Marcus,female,Palestinian Territory,8,2022,"Research officer, government",1940.96,8.7
Graham,Preston,female,Palestinian Territory,6,2020,Trading standards officer,1928.51,5.7
Sanchez,Kevin,female,Norway,11,2022,Transport planner,2070.84,10.0
King,Tracy,female,Austria,6,2022,"Research officer, government",1888.54,6.0
Peterson,Henry,female,Palestinian Territory,8,2023,Transport planner,2090.6,9.1
Roberts,James,female,Ghana,4,2020,"Research officer, government",1886.27,9.6
Ramirez,Michael,female,Palestinian Territory,8,2021,"Research officer, government",1845.54,6.3
Cooper,James,female,Austria,5,2022,Trading standards officer,2032.82,5.1
Ferrell,Joshua,female,Northern Mariana Islands,10,2021,"Research officer, government",1828.11,6.1
Patel,Hector,female,Norway,8,2020,Transport planner,1858.86,9.0
Sullivan,Jeremy,female,Ghana,5,2022,"Research officer, government",2046.4,5.6
Jones,Christopher,female,Ghana,8,2023,Trading standards officer,1995.67,7.4
Hall,Paul,female,Northern Mariana Islands,12,2023,Trading standards officer,2044.78,6.3
Reed,Charles,female,Northern Mariana Islands,6,2020,"Research officer, government",1978.87,5.0
Tyler,Nathan,female,Northern Mariana Islands,9,2021,Transport planner,1855.69,9.1
Johnson,Jeffery,female,Norway,5,2020,"Research officer, government",2171.23,10.0
Mccormick,Bradley,female,Ghana,7,2022,Trading standards officer,1988.68,6.0
Olsen,Robert,female,Norway,7,2022,Trading standards officer,1831.49,7.9
