last_name,first_name,gender,country,month,year,job,payment,rating
Peck,Terry,female,Ukraine,3,2022,Estate agent,1808.07,9.2
Pugh,Donald,female,Papua New Guinea,8,2020,Chief Operating Officer,2083.33,7.4
Brown,Zachary,female,Papua New Guinea,4,2021,Estate agent,2028.48,9.8
Ortiz,Shane,male,Uzbekistan,7,2020,"Scientist, product/process development",2118.57,7.5
Ward,Robert,female,Anguilla,2,2020,Chief Operating Officer,2028.01,6.6
Smith,Steve,female,Namibia,1,2023,Estate agent,2231.21,8.3
Mccoy,Brandon,female,Papua New Guinea,3,2022,Chief Operating Officer,1990.26,10.0
Stokes,Craig,male,Papua New Guinea,7,2023,Estate agent,2076.25,8.6
Williams,Bruce,female,Oman,11,2020,Chief Operating Officer,1899.82,7.1
Daniel,Taylor,female,North Macedonia,9,2022,Estate agent,2103.16,8.7
Jensen,James,female,North Macedonia,9,2022,Chief Operating Officer,2145.96,7.2
Nichols,George,female,North Macedonia,12,2020,Chief Operating Officer,2133.09,5.1
Ashley,Eric,male,Namibia,11,2022,Estate agent,2048.29,8.3
Patterson,Eric,female,Indonesia,8,2020,Estate agent,1945.29,6.0
Wolfe,Noah,female,Indonesia,1,2021,"Scientist, product/process development",1953.76,7.4
Waters,Juan,female,Ukraine,8,2021,Estate agent,2101.65,7.9
Riley,Stephen,male,Northern Mariana Islands,10,2023,Chief Operating Officer,2213.53,7.7
Adams,Joshua,female,North Macedonia,6,2020,Chief Operating Officer,1828.1,5.2
Harrison,Joseph,female,Northern Mariana Islands,7,2021,"Scientist, product/process development",1864.4,8.9
Campbell,Frank,male,Papua New Guinea,3,2022,Estate agent,1765.32,8.7
Price,Philip,female,North Macedonia,1,2020,Estate agent,2171.98,8.4
Garcia,Jerry,female,Namibia,5,2022,"Scientist, product/process development",1940.32,9.1
Gill,Robert,female,Namibia,6,2021,"Scientist, product/process development",1998.31,7.8
Taylor,James,male,Indonesia,9,2020,Estate agent,2011.57,6.1
Johnson,James,female,Anguilla,2,2023,Chief Operating Officer,1977.57,7.2
Farrell,Michael,male,North Macedonia,6,2022,Estate agent,1963.58,9.7
Turner,Ryan,female,Oman,12,2023,Estate agent,1950.82,9.3
Smith,Daniel,male,Oman,9,2021,Chief Operating Officer,2022.09,8.1
Becker,Anthony,male,Indonesia,12,2022,Chief Operating Officer,1823.75,7.0
Arnold,Jeremy,female,Oman,8,2022,Chief Operating Officer,2137.67,6.0
Mcdonald,Joseph,female,Ukraine,5,2022,Estate agent,1879.26,9.4
Clarke,Daniel,female,North Macedonia,1,2022,Estate agent,2033.75,7.8
Sanders,Christian,female,Oman,5,2021,Chief Operating Officer,1969.83,7.7
Farrell,Jason,female,Oman,8,2022,"Scientist, product/process development",2022.06,6.9
Jackson,Andrew,female,Uzbekistan,11,2023,Estate agent,2123.67,7.3
Mendez,Charles,male,Uzbekistan,6,2023,"Scientist, product/process development",2035.13,8.6
Taylor,Julian,male,North Macedonia,10,2022,Chief Operating Officer,2106.08,9.3
Harvey,Jerry,female,Uzbekistan,10,2020,Chief Operating Officer,1946.66,7.2
Peterson,Michael,male,Papua New Guinea,1,2021,Estate agent,1993.6,10.0
Jones,Daniel,female,Anguilla,7,2023,Estate agent,1955.91,8.3
Thomas,Daniel,female,Anguilla,5,2021,Estate agent,1934.91,5.4
Stephens,John,female,Northern Mariana Islands,9,2020,"Scientist, product/process development",2083.96,9.2
Parker,Mark,female,Papua New Guinea,8,2023,Chief Operating Officer,1981.42,8.5
Scott,Christopher,male,Anguilla,6,2020,Chief Operating Officer,2098.55,9.9
Barnett,William,male,Oman,12,2021,Chief Operating Officer,1903.12,9.4
Martinez,Devon,male,Namibia,4,2021,Estate agent,1968.03,5.9
Greer,Robert,female,Oman,3,2023,Chief Operating Officer,1914.53,7.4
Andrews,Christopher,male,Uzbekistan,7,2020,Estate agent,1963.37,5.2
Sanders,Eric,female,Northern Mariana Islands,11,2022,Estate agent,1954.77,7.7
Cortez,David,male,Ukraine,7,2021,Estate agent,2003.41,9.9
