last_name,first_name,gender,country,month,year,job,payment,rating
Holmes,Corey,male,Uruguay,9,2020,Field trials officer,1945.71,9.1
Rowe,Andrew,female,Saint Vincent and the Grenadines,1,2020,"Conservator, museum/gallery",2135.89,7.4
George,Shane,female,Slovenia,8,2021,"Conservator, museum/gallery",2031.47,7.1
Ortega,Matthew,male,Saint Vincent and the Grenadines,12,2020,Lexicographer,1994.22,5.8
Acevedo,Nicholas,female,Belarus,8,2021,Field trials officer,1940.97,6.1
Thomas,Peter,male,Pitcairn Islands,5,2022,Clinical biochemist,2090.07,5.6
Mckinney,Scott,female,Pitcairn Islands,8,2022,Field trials officer,1937.24,5.8
Flores,Tony,female,Pitcairn Islands,1,2022,Field trials officer,2068.62,9.2
Guerrero,Jermaine,female,Uruguay,8,2021,"Conservator, museum/gallery",2090.48,10.0
Martin,Steven,female,French Guiana,2,2020,"Conservator, museum/gallery",2085.61,5.7
Harris,Joshua,male,French Guiana,7,2023,"Conservator, museum/gallery",2086.74,8.5
Allen,Micheal,male,Belarus,8,2021,Field trials officer,1792.06,7.5
Garner,Christian,female,Slovenia,12,2023,Lexicographer,1933.4,8.5
Owens,Kelly,female,Belarus,8,2020,"Journalist, broadcasting",2279.77,7.7
Scott,Jesus,female,Belarus,8,2021,Field trials officer,2015.8,9.9
Serrano,Christopher,female,United States Virgin Islands,9,2023,Lexicographer,1975.47,8.3
Gray,Justin,female,United States Virgin Islands,7,2023,Field trials officer,2012.58,6.9
Marsh,Alexander,female,Thailand,3,2021,"Conservator, museum/gallery",2064.59,5.3
Baker,Joel,female,Belarus,12,2021,Lexicographer,1955.0,5.6
Marquez,Ralph,female,Slovenia,9,2022,Lexicographer,2068.64,9.7
Ramsey,Samuel,female,French Guiana,7,2023,"Conservator, museum/gallery",1986.07,5.2
Obrien,Timothy,male,French Guiana,4,2021,Lexicographer,1871.36,6.5
Duran,Samuel,female,Saint Vincent and the Grenadines,1,2021,Lexicographer,2088.46,9.9
Burns,Mark,female,Saint Vincent and the Grenadines,6,2021,Clinical biochemist,2048.99,9.3
Woods,Gary,female,Saint Vincent and the Grenadines,3,2020,Lexicographer,2058.69,5.3
Boyd,Mark,female,United States Virgin Islands,8,2023,Lexicographer,2116.03,6.9
Smith,Richard,female,Pitcairn Islands,10,2021,"Conservator, museum/gallery",2008.9,8.2
Mckee,Richard,female,United States Virgin Islands,12,2023,Lexicographer,2134.99,6.1
Carpenter,Richard,female,French Guiana,5,2020,"Journalist, broadcasting",1859.49,8.0
Wilson,Joseph,female,Belarus,12,2021,"Conservator, museum/gallery",1853.85,6.1
Harper,Matthew,female,Belarus,12,2022,"Conservator, museum/gallery",2110.83,6.4
Reynolds,David,female,Uruguay,6,2021,"Journalist, broadcasting",1853.64,8.3
Lewis,James,female,French Guiana,12,2022,"Journalist, broadcasting",1956.82,6.5
Hernandez,Joshua,female,Slovenia,3,2021,Clinical biochemist,2141.17,9.1
Rocha,Gregory,female,Slovenia,12,2022,Clinical biochemist,2067.41,8.7
Salas,Joseph,male,Pitcairn Islands,6,2021,"Journalist, broadcasting",2054.74,6.4
Wallace,Jose,female,Uruguay,1,2022,Lexicographer,1866.74,10.0
Thompson,Alexander,male,French Guiana,5,2020,Field trials officer,1962.69,8.5
Moore,Charles,female,Saint Vincent and the Grenadines,5,2020,"Conservator, museum/gallery",2060.91,8.9
Bean,William,male,Pitcairn Islands,3,2023,Clinical biochemist,2089.04,7.0
Ramos,Walter,female,Kazakhstan,12,2023,Field trials officer,2087.68,5.2
Burch,Francisco,female,Pitcairn Islands,4,2020,Field trials officer,2090.13,9.2
Morales,Anthony,female,Thailand,5,2023,"Conservator, museum/gallery",1921.18,7.5
