last_name,first_name,gender,country,month,year,job,payment,rating
Bruce,Stephen,female,Samoa,10,2021,Early years teacher,2125.71,6.2
Rios,Timothy,female,Guyana,5,2021,Special educational needs teacher,1936.75,7.7
Robinson,Jonathon,female,Bouvet Island (Bouvetoya),9,2023,Psychotherapist,2122.79,8.0
Smith,Keith,female,Pitcairn Islands,5,2021,"Scientist, research (medical)",1902.0,9.9
Craig,Jonathan,female,Bouvet Island (Bouvetoya),2,2021,"Scientist, research (medical)",1937.0,10.0
Jones,Daniel,female,Paraguay,7,2022,Special educational needs teacher,2261.1,6.2
Russell,Devin,female,Paraguay,12,2023,Special educational needs teacher,1983.91,9.8
Thomas,Troy,female,Afghanistan,4,2023,Psychotherapist,2028.87,7.6
Bond,Edward,female,Pitcairn Islands,6,2022,Psychotherapist,1999.25,6.3
Mcguire,Joseph,female,Afghanistan,12,2020,Psychotherapist,1959.4,5.2
Rivera,Scott,female,Burundi,6,2020,Special educational needs teacher,2012.07,5.3
Molina,Jason,female,Bouvet Island (Bouvetoya),11,2022,Psychotherapist,2086.41,10.0
Johnson,Frederick,female,Burundi,10,2021,"Scientist, research (medical)",2009.33,7.2
Bush,Johnny,female,Afghanistan,8,2022,Early years teacher,1953.22,7.0
Hernandez,Anthony,female,Samoa,3,2022,Early years teacher,2032.25,9.7
Campbell,Michael,female,Guyana,12,2023,"Development worker, international aid",2097.02,7.6
Crane,Ryan,female,Burundi,5,2022,Early years teacher,1839.55,7.5
Yates,Jesse,female,Pitcairn Islands,12,2021,"Development worker, international aid",1840.77,7.9
Thompson,Steven,female,Samoa,8,2021,Special educational needs teacher,2166.07,8.4
Brown,Antonio,female,Bouvet Island (Bouvetoya),10,2023,"Development worker, international aid",1985.45,8.4
Duncan,Dennis,female,Bouvet Island (Bouvetoya),11,2022,"Scientist, research (medical)",1987.21,9.7
Jackson,Levi,female,Paraguay,1,2023,Special educational needs teacher,2063.25,7.9
Snow,Bryan,female,Samoa,5,2021,Psychotherapist,1992.21,8.0
Hall,Joseph,female,Pitcairn Islands,7,2023,Psychotherapist,1960.22,9.8
Boyd,Jose,female,Burundi,7,2020,Special educational needs teacher,1802.83,7.8
Martin,Chad,female,Afghanistan,9,2020,Special educational needs teacher,2044.73,7.1
Thompson,Tony,female,Samoa,3,2021,Early years teacher,2049.2,7.9
Mason,Seth,female,Samoa,1,2021,Early years teacher,1978.99,9.9
Cobb,Charles,female,Bouvet Island (Bouvetoya),6,2023,"Development worker, international aid",1992.3,8.3
Day,Matthew,female,Afghanistan,10,2021,"Development worker, international aid",1866.86,7.0
Lewis,Alex,female,Bouvet Island (Bouvetoya),11,2020,"Scientist, research (medical)",2054.02,7.0
Kim,Timothy,female,Burundi,7,2021,Psychotherapist,1921.63,9.8
Freeman,Walter,female,Pitcairn Islands,12,2022,Early years teacher,1765.58,8.3
Davis,Thomas,female,Samoa,11,2020,"Development worker, international aid",2072.48,5.9
Hughes,Bryan,female,Pitcairn Islands,11,2020,Psychotherapist,2104.6,8.4
Thomas,David,female,Afghanistan,12,2021,"Development worker, international aid",1885.28,8.9
Brown,Steven,female,Burundi,5,2021,Special educational needs teacher,2031.68,7.9
Sanders,Daniel,female,Bouvet Island (Bouvetoya),8,2023,"Development worker, international aid",2174.14,9.2
Rivera,Christopher,female,Bouvet Island (Bouvetoya),5,2021,"Scientist, research (medical)",1946.22,8.7
Hutchinson,Mike,female,Guyana,1,2022,Special educational needs teacher,2013.27,9.6
Williams,Steven,female,Bouvet Island (Bouvetoya),8,2021,Psychotherapist,1861.37,9.3
Sanchez,Thomas,female,Burundi,6,2020,Early years teacher,1948.77,7.9
Lopez,Jason,female,Bouvet Island (Bouvetoya),6,2020,Special educational needs teacher,1913.63,8.9
Johnson,Wesley,female,Guyana,7,2021,"Scientist, research (medical)",2036.82,8.4
Lambert,Christopher,female,Samoa,2,2023,"Scientist, research (medical)",1874.83,9.2
Buchanan,Caleb,female,Bouvet Island (Bouvetoya),7,2022,"Scientist, research (medical)",2013.01,10.0
Brewer,Chad,female,Afghanistan,3,2023,"Scientist, research (medical)",2169.89,9.8
Arellano,Kyle,female,Burundi,2,2023,Special educational needs teacher,1946.24,6.1
Merritt,Robert,female,Burundi,10,2023,"Scientist, research (medical)",1997.42,9.8
Graves,Christopher,female,Afghanistan,11,2023,Early years teacher,1997.2,7.5
Mcdonald,Justin,female,Burundi,5,2022,"Development worker, international aid",1895.88,7.2
Anderson,Matthew,female,Pitcairn Islands,9,2023,"Development worker, international aid",2104.94,6.7
Rodriguez,Tanner,female,Paraguay,8,2021,"Scientist, research (medical)",1773.35,9.6
Allen,Scott,female,Guyana,2,2020,"Development worker, international aid",2080.93,5.2
Taylor,Daniel,female,Paraguay,12,2023,Early years teacher,1892.5,9.9
Lambert,Ruben,female,Bouvet Island (Bouvetoya),12,2023,Special educational needs teacher,1919.44,10.0
Woods,Shawn,female,Afghanistan,7,2022,Psychotherapist,2094.06,9.9
Lopez,Michael,female,Burundi,7,2023,"Development worker, international aid",1865.62,9.9
Lewis,Maxwell,female,Samoa,8,2023,Special educational needs teacher,2013.09,9.5
Williams,Ruben,female,Paraguay,12,2022,Psychotherapist,2078.01,5.8
Olsen,Christopher,female,Guyana,1,2023,Early years teacher,2111.05,9.1
Cole,Mark,female,Bouvet Island (Bouvetoya),10,2023,Special educational needs teacher,2048.83,9.4
